"Send","ส่ง",""
"Send <b>at the earliest</b> this number of minutes before or after the reference datetime. The actual sending may be delayed by up to 5 minutes due to the scheduler's trigger cadence.","ส่ง <b>โดยเร็วที่สุด</b> จำนวนนี้ของนาทีก่อนหรือหลังวันที่และเวลาที่อ้างอิง การส่งจริงอาจล่าช้าได้ถึง 5 นาทีเนื่องจากจังหวะการทำงานของตัวกำหนดเวลา",""
"Send After","ส่งหลังจาก",""
"Send After (days)","ส่งหลังจาก (วัน)",""
"Send Alert On","ส่งการแจ้งเตือนเมื่อ",""
"Send Attached Files","ส่งไฟล์แนบ",""
"Send Document Print","ส่งเอกสารพิมพ์",""
"Send Email","ส่งอีเมล",""
"Send Email Alert","ส่งการแจ้งเตือนทางอีเมล",""
"Send Email At","ส่งอีเมลเมื่อ",""
"Send Email On State","ส่งอีเมลเมื่อสถานะ",""
"Send Email Print Attachments as PDF (Recommended)","ส่งไฟล์แนบพิมพ์อีเมลเป็น PDF (แนะนำ)",""
"Send Email To Creator","ส่งอีเมลถึงผู้สร้าง",""
"Send Email for Successful Backup","ส่งอีเมลสำหรับการสำรองข้อมูลสำเร็จ",""
"Send Email for Successful backup","ส่งอีเมลสำหรับการสำรองข้อมูลสำเร็จ",""
"Send Emails","ส่งอีเมล",""
"Send Emails to Suppliers","ส่งอีเมลถึงผู้จัดจำหน่าย",""
"Send Me A Copy of Outgoing Emails","ส่งสำเนาอีเมลขาออกให้ฉัน",""
"Send Notification To","ส่งการแจ้งเตือนถึง",""
"Send Notification to","ส่งการแจ้งเตือนถึง",""
"Send Notifications For Documents Followed By Me","ส่งการแจ้งเตือนสำหรับเอกสารที่ฉันติดตาม",""
"Send Notifications For Email Threads","ส่งการแจ้งเตือนสำหรับเธรดอีเมล",""
"Send Notifications To","ส่งการแจ้งเตือนถึง",""
"Send Now","ส่งเดี๋ยวนี้",""
"Send Print as PDF","ส่งพิมพ์เป็น PDF",""
"Send Read Receipt","ส่งใบตอบรับการอ่าน",""
"Send SMS","ส่ง SMS",""
"Send System Notification","ส่งการแจ้งเตือนระบบ",""
"Send Test Email","ส่งอีเมลทดสอบ",""
"Send To","ส่งถึง",""
"Send To All Assignees","ส่งถึงผู้รับมอบหมายทั้งหมด",""
"Send To Primary Contact","ส่งถึงผู้ติดต่อหลัก",""
"Send Unsubscribe Link","ส่งลิงก์ยกเลิกการสมัคร",""
"Send Web View Link","ส่งลิงก์มุมมองเว็บ",""
"Send Welcome Email","ส่งอีเมลต้อนรับ",""
"Send a test email","ส่งอีเมลทดสอบ",""
"Send again","ส่งอีกครั้ง",""
"Send alert if date matches this field's value","ส่งการแจ้งเตือนหากวันที่ตรงกับค่าของฟิลด์นี้",""
"Send alert if datetime matches this field's value","ส่งการแจ้งเตือนหากวันที่และเวลาตรงกับค่าของฟิลด์นี้",""
"Send alert if this field's value changes","ส่งการแจ้งเตือนหากค่าของฟิลด์นี้เปลี่ยนแปลง",""
"Send an email reminder in the morning","ส่งการเตือนทางอีเมลในตอนเช้า",""
"Send days before or after the reference date","ส่งก่อนหรือหลังวันที่อ้างอิง",""
"Send email when document transitions to the state.","ส่งอีเมลเมื่อเอกสารเปลี่ยนสถานะ",""
"Send enquiries to this email address","ส่งคำถามไปยังที่อยู่อีเมลนี้",""
